date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:53	86354/86354	---M--	200	added ('OK')	image/png	etag:%22068294938c9026dd1aaa1923a5e10b7c%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/831896205_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/831896205_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:02	418/418	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:04:55%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/06/weight-training-getting-started-guide.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/weight-training-getting-started-guide.347.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/06/weight-training-getting-started-guide.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/06/weight-training-getting-started-guide.349.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:03	51109/51109	---M-Z	200	added ('OK')	text/html	etag:W/%229d44807caf761ce1a1cfb24e41273228-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/5-benefits-of-weight-training	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/5-benefits-of-weight-training.html	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:05	186557/186557	---M--	200	added ('OK')	image/png	etag:%2261c40c91604336eb00969456dce67c06%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/424151150_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/424151150_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:06	814/814	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:06%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.34c.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return)
13:35:18	602/602	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:07%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.34d.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return)
13:35:18	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return.34e.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return)
13:35:20	126817/126817	---M--	200	added ('OK')	image/jpeg	etag:%22976d2b59f907a7ad5482e1e249794685%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/routemapsq_orig.jpg	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/routemapsq_orig.jpg	(from https://www.strengthcoachglasgow.co.uk/blog/latest-update-on-gyms-in-scotland-personal-trainers-in-glasgow-among-last-to-return)
13:35:26	418447/418447	---M--	200	added ('OK')	image/png	etag:%220461c363324825d73458016711cff003%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/published/931226564.png?1591105534	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/published/931226564cfbe.png	(from https://www.strengthcoachglasgow.co.uk/blog/weight-training-getting-started-guide)
13:35:28	180489/180489	---M--	200	added ('OK')	image/png	etag:%2229d17c6effbfb4dc0b44e9fb2fd117f3%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/downloadfreesnatchhandbooknow_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/downloadfreesnatchhandbooknow_orig.png	(from https://www.strengthcoachglasgow.co.uk/snatch-handbook.html)
13:35:29	638/638	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:30%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.352.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:37	132338/132338	---M--	200	added ('OK')	image/png	etag:%22d50e35e632e6aad08a70d86e43939d35%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/back.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/back.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:38	426/426	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:31%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.353.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:45	189585/189585	---M--	200	added ('OK')	image/png	etag:%22e8e69bc4c8f2982b249846648a9e84d9%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/front.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/front.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:49	186308/186308	---M--	200	added ('OK')	image/png	etag:%229f09371a39ccd85eabcf3c64aa972821%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/phonepocket.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/phonepocket.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:49	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/born-tough-alfresco-parka-hoodie-review.357.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:51	602/602	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:51%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.358.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-pendlay-row)
13:35:52	132338/132338	---M--	200	added ('OK')	image/png	etag:%22d50e35e632e6aad08a70d86e43939d35%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/back_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/back_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:52	189585/189585	---M--	200	added ('OK')	image/png	etag:%22e8e69bc4c8f2982b249846648a9e84d9%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/front_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/front_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:52	186308/186308	---M--	200	added ('OK')	image/png	etag:%229f09371a39ccd85eabcf3c64aa972821%22	https://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/phonepocket_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/phonepocket_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/born-tough-alfresco-parka-hoodie-review)
13:35:53	390/390	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:53%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.359.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-pendlay-row)
13:35:53	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-pendlay-row.35a.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-pendlay-row)
13:35:53	598/598	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:54%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-push-press)
13:35:54	386/386	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:54%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-push-press)
13:35:54	386/386	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:55%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-push-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-push-press)
13:35:55	742/742	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:55%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	(from https://www.strengthcoachglasgow.co.uk/blog/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching)
13:35:55	530/530	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:56%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	(from https://www.strengthcoachglasgow.co.uk/blog/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching)
13:35:55	530/530	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:56%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching.html	(from https://www.strengthcoachglasgow.co.uk/blog/is-at-home-personal-training-the-future-of-1-2-1-fitness-coaching)
13:35:56	670/670	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:57%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	(from https://www.strengthcoachglasgow.co.uk/blog/how-much-does-personal-training-in-glasgow-cost)
13:35:56	458/458	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:57%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	(from https://www.strengthcoachglasgow.co.uk/blog/how-much-does-personal-training-in-glasgow-cost)
13:35:57	458/458	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:58%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/how-much-does-personal-training-in-glasgow-cost.html	(from https://www.strengthcoachglasgow.co.uk/blog/how-much-does-personal-training-in-glasgow-cost)
13:35:57	642/642	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:05:58%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-seated-dumbbell-press)
13:35:58	430/430	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:59%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-seated-dumbbell-press)
13:35:58	430/430	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:05:59%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-seated-dumbbell-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-seated-dumbbell-press)
13:35:59	622/622	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:00%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-chin-up-negative)
13:35:59	410/410	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:00%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-chin-up-negative)
13:36:00	410/410	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:00%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/05/exercise-spotlight-chin-up-negative.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-chin-up-negative)
13:36:00	602/602	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:01%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-front-squat)
13:36:01	390/390	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:01%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-front-squat)
13:36:01	390/390	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:02%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-front-squat.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-front-squat)
13:36:01	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.36d.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	518/518	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:02%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.36f.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/02/exercise-spotlight-incline-bench-dumbbell-row.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/02/exercise-spotlight-incline-bench-dumbbell-row.370.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/01/exercise-spotlight-dumbbell-bench-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/01/exercise-spotlight-dumbbell-bench-press.371.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2019/12/exercise-spotlight-seated-box-jump.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2019/12/exercise-spotlight-seated-box-jump.372.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2019/11/exercise-spotlight-incline-dumbbell-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2019/11/exercise-spotlight-incline-dumbbell-press.373.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2019/10/exercise-spotlight-face-pull.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2019/10/exercise-spotlight-face-pull.374.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	438/438	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:03%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2019/09/exercise-spotlight-standing-dumbbell-press.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2019/09/exercise-spotlight-standing-dumbbell-press.html	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:02	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2019/08/exercise-spotlight-bent-over-rear-fly.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2019/08/exercise-spotlight-bent-over-rear-fly.376.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:03	61517/61517	---M-Z	200	added ('OK')	text/html	etag:W/%2230d4a73f9fc9657db91ac1d61f8b37da-gzip%22	https://www.strengthcoachglasgow.co.uk/blog/previous/4	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/blog/previous/4.html	(from https://www.strengthcoachglasgow.co.uk/blog/previous/3)
13:36:03	638/638	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:04%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-modified-candlestick)
13:36:03	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.379.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-modified-candlestick)
13:36:03	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/exercise-spotlight-modified-candlestick.37a.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-modified-candlestick)
13:36:04	730/730	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:05%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	(from https://www.strengthcoachglasgow.co.uk/blog/strength-coach-glasgow-personal-trainer-ultimate-resource-blog)
13:36:04	518/518	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:05%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	(from https://www.strengthcoachglasgow.co.uk/blog/strength-coach-glasgow-personal-trainer-ultimate-resource-blog)
13:36:05	518/518	---M--	302	error ('Found')	text/html	date:Wed,%2005%20Jan%202022%2008:06:05%20GMT	https://www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/04/strength-coach-glasgow-personal-trainer-ultimate-resource-blog.html	(from https://www.strengthcoachglasgow.co.uk/blog/strength-coach-glasgow-personal-trainer-ultimate-resource-blog)
13:36:06	770/770	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:07%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.37f.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:06	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.380.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:07	38055/38055	---M-Z	200	added ('OK')	text/html	etag:W/%22568ef6e42a919e89ffdbd96de6cd50ab-gzip%22	https://www.strengthcoachglasgow.co.uk/strength-training-at-home.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/strength-training-at-home.html	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:14	197990/197990	---M--	200	added ('OK')	image/png	etag:%2282aa644372466e697f0a907e12be8bbd%22	http://www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/865161003_orig.png	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/uploads/1/2/3/3/123320581/865161003_orig.png	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:14	370/370	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:08%20GMT	https://www.strengthcoachglasgow.co.uk/online-programs.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/online-programs.382.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:14	0/-1	---M--	302	error ('')			https://www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/03/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home.383.delayed	(from https://www.strengthcoachglasgow.co.uk/blog/5-tips-for-maintaining-or-even-improving-strength-while-training-at-home)
13:36:14	662/662	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2005%20Jan%202022%2008:06:15%20GMT	http://www.strengthcoachglasgow.co.uk/1/post/2020/02/exercise-spotlight-incline-bench-dumbbell-row.html	C:/My%20Web%20Sites/f4h/www.strengthcoachglasgow.co.uk/1/post/2020/02/exercise-spotlight-incline-bench-dumbbell-row.html	(from https://www.strengthcoachglasgow.co.uk/blog/exercise-spotlight-incline-bench-dumbbell-row)
